predicted,actual,diff,comment
0,3,3," Tohle je moje parketa, i když je zde vidět amatéřina a málo peněz. Velká škoda. Dále. Ono je dobré dělat detaily, ale nesmí se při tom zapomínat, že musí být poznat co kde je. Takže nejprve celek, pak polocelek a nakonec detail. Klidně i naopak, ale pouze detail, kdy nevíte co je spodek a co vrch je k ničemu. Ten konec byl taky zbytečně natahovaný. Měli to nechat na klasických 80 minut a bylo by to akorát. Avšak, gore dosti, nahoty také, masky slabší. V každém případě není fim pro každého a pro nás, milovníky žánru zcela jistě pobavil. Nepřinesl však nic nového. A na Daryu Zabinskou se móóóc dobře koukalo. Žádná umělá krása a kilo šminek, ale taková obyčejná holka."
0,4,4," Výborná věc. Pan Paulin se opět vyřádil. Efekty, hudba, záběry, děj. Vše je zde takové, jaké má od tohoto režiséra být. Levné, jednoduché, skvělé."
0,1,1," Tento amatersky horor sice ma dobre gore efekty,ale chyba atmosfera i napatie,no a bez toho je to strasna nuda,takze za mna len jedna hviezdicka...:-)"
0,1,1," Tak toto bol asi moc hustý andrgraund... alebo riadna chobotina. Splatterová amatérčina ktorá je rovnako hlúpa ako hnusná. Dejovo mi to nejako nedávalo zmysel, ale to bolo možno kvôli prasáckemu spracovaniu. Nejaký týpek trpí chorobou kostí a bravčový hároš s odpornou ofinou ( sám režisér ) alias patológ ho lieči vývarom z mŕtvol. To mu veľmi nepomáha,lebo serie krv a zvracia dáždovky. Medzitým nejaké vraždy policajtov, priateľka chorého chlapíka si predstavuje šukajúce kostry na cintoríne, duch vyhodí zo skrine šuflík v ktorom sú nejaké nahé fotky a napokon z nejakého dôvodu povstanú zombíci. Chápem že ""herci"" sú len nejaký režisérovi kamoši čo v tom účinkujú za kinderko, ale sú naozaj strašný a ich snaženie pripomína recitál detí prvého stupňa základnej školy. Ženská časť obsadenia má aspoň tú výhodu že ukazujú kozy a jedna aj pipinu. Musím spomenúť scénu kde si obeť pri páde z asi  jedného metra zlomí nohu až jej trčí kosť a zombík čo vyskočí z bazénu je úplne suchý. Masky zombíkov sú inak celkom fajn a po domácky ukuchtené gore efekty tiež, proti tomu ja nič nemám, ale čím viac sa tu masakruje, tým je to paradoxne nudnejšie. Neustále vyťahovanie čriev a otváranie lebiek je čoraz viac nezáživné, naťahované a otravné až človek úplne otupí a je mu to fuk. Nakoniec sa do toho vložia ešte aj dáky dvaja škrati čo už tak preplácaný brajgel úplne zabilo, ale ani po smrti všetkých postáv to stále nechcelo skončiť. Finálny apokalyptický masaker s vojakmi bol síce z celého filmu najlepší, ale prišiel takpovediac s krížikom po funuse, keď sa to už vlastne nedalo oceniť a tak sa môže akurát vypchať. Takže sorry, ale toto bol asi najnudnejší splatter humus aký som videl, také Necro Files vyzerali vizuálne rovnako, ale mali vtip a ten tomuto zúfalo chýba."
0,0,0," Neskutečně nudná a amatérská sračka. Nekoukat nikdy, nikdo..."
0,4,4," „Bone Sickness“ je přesně takový amatérský splatter, jaký si představujete. Má až překvapivě dobrý příběh, ale hlavně je to opravdu hnusné. Jsou zde scény, které se vám dokážou vrýt do mozku, scény, které jinde neuvidíte, protože je to už moc. Tedy pokud se bavíme o americké produkci. Gore je na skvělé úrovni, a i když zde chyby samozřejmě jsou, nic to nemění na to, že tohle je prostě film, který je přes svůj rozpočet až překvapivě dobrý. Pokud máte rádi hnus a bizarnosti."
0,3,3, GORE GORE ÜBER ALLES.
5,3,2," Je to sice těžce amatérská záležitost s příšernýma hereckýma výkonama, ale ty po polovině naprosto ustoupí velkolepýmu gore-masakru, kde se trhají vnitřnosti, prokousávají krky, stříkají gejzíry krve, zvrací žížaly a červy v přímým záběru bez střihu, vytahují kusy střev, lámou kosti, trhají končetiny, pojídá lidský maso (hlavně vnitřnosti), louskají lebky jak kokosový ořechy atd. Hodně extrémní brutálnost, která však díky docela ""kašírovaným"" trikům připomíná zlatou oldschoolovou dobu italských gore, dnes je to spíš pro zasmání a ve finále už je toho fakt hrozně moc a dlouho. Kratší stopáž by rozhodně nevadila. Za ty mraky gore přidávám jednu hvězdu navíc ... je toho tam fakt spousta ..."
0,0,0, No do piče....to je jediné co mna napadá!THIS MOVIE SUCKS!!!A LOT!!!!
0,5,5," Nikdy som nehodnotil filmy (a už vôbec nie horory) na základe rozpočtu, pretože nie každý ma milióny, aby natočil horor s dokonalými počítačovými efektami a podobne. Musím chváliť v prvom rade odvahu režiséra natočiť niečo tak krvavé, zvrátené a brutálne, a to len za niekoľko drobných. Preto dávam plný počet, masaker ako má byť!"
0,3,3," Děsná morbidnost. Jakýsi cápek se snaží udržet svého kamaráda naživu, díky kostem mrtvých lidí. To se mu ale moc nedaří a promění svého kamaráda  na hnusnou svini a sní ožijou další... Film je v rozmezí amatérismu, ale nedá se mu ubrat nádherná volnost. Ničím se nějak nešetří a tím se snažím říct že se nešetří na ničem na co jsme v béčkových filmech zvyklí. Takže tu uvidíme celkem dost gore a pěkných nahých žen. První jmenovaný je moc pěkně udělaný na underground, a je to nejlepší co takový film může nabídnout. Je pravda že sice není nějak extrémně dobré, ale když to vezmu polopatě a budu to brát jako teda underground tak jsem byl spokojen.  Druhý jmenovaný jsou tu ze začátku poměrně často ale samotné aktérky byly dost prkený, a nenabídly vůbec nic. A to samé herci kteří byly naprosto příšerný ať šlo o toho nemocného manžela který když se změnil v tu divnou zombií tak byl naprosto megatragickej a to jeho blekotání bylo vážně k smíchu. Za herce bych dal asi největší mínus protože byly fakt úděsný. A nejvíc mě sral ten chlap co si hrál na doktora, fakt nesnesu když má někdo takhle zrzavý dlouhý vlasy:-).  Hudba u filmu je taková potemnělá a na jedno poslechnutí dobrá... ALE... řekl jsem na jedno poslechnutí a tady neslyšíme prakticky nic jiného než tuhle jednu a ke konci začne docela srát. O režisérovy Paullinovy nevím tak nějak co říct, toto je moje první setkání s ním, gore a všechno okolo bylo skvěle natočené a režisér se v tom doslova vyžíval, ale to okolo, jako příběh či dialogy či nějaké zpracování charakterů, o tom se nedá vůbec mluvit, charaktery postav jsou moc nepříjemné a je jich moc a dost často umíraj na to aby jste si našli nějakého toho svého favorita. Masky zombáků byly další poměrně vydařenou věcí, ale stejně jak hudba mi přišly že se moc opakovaly. A ještě jednou bych zmínil samotnou krev, jak jsem řekl to gore je moc pěkné, ale krev samotná vypadá jak kečup od Otmy, je sice pěkné že jí tu vyteklo fakt dost litrů, ale vypadá fakt děsně(ještě bych jí přirovnal k vodě smíchanou s trochou kečupu). Abych to nějak ve zkratce shrnul Bone sickness nepřinášejí nic nového, a jsou spíše pro fanoušky divných zvrhlostí či lidí co chtějí vidět všechny zombie filmy. Promě je to jasnej čistej průměr."
0,2,2," Slušně zatuchlá morbidnost. Ale bohužel, od půlky jsem se dost nepřiměřeně nudil - zrovna když se to teprve pořádně 'rozjelo'. Veškerý to žraní masa, zatímco chčije krev, trhání vnitřností, blití červů a podobně, to všechno tady bohužel začne působit hrozně monotónním dojmem. Navíc je to všechno udělaný tak napůl amatérsky, což tady zrovna vadí. Ve výsledku tomu nepomůže ani kozatá blondýna, ani její erotický představy šukajících mrtvol, ani dalších několik prsou, ani kvalitní hudební doprovod. Oproti Necro Files tomu chybí vtip a oproti Cradle Of Fear zase působivý charaktery. You turned me into a fucking necro junkie! (screeny)"
0,0,0," Režisér počítal s tím, že když založí film jen na gore efektech bude mít u některých horrorových fanoušků úspěch. Viditelně se mu to u některých povedlo. Ale já budu patřit k těm, kteří pošlou film tam kam patří, do nejhoršího odpadu. Je to totiž strašná nuda a efekty nejsou nějak dobře povedené - zombíkům nesedí masky, krev je nějaká řídká a oranžová, děj nijaký a navíc se tam objeví skřeti. I přes přehršel nechutností všeho druhu jsem se táááákhle nudil a čekal. Čekal jsem alespoň na sebemenší záchvěv nějakých emocí ve mně. Žádných jsem se nedočkal."
1,4,3, nekonecne chore detaily a neprijemne presy na travici soustavu.....  taky co jineho od undergroundowych Morbid Vision Films cekat. srazka za anatomickou neduveryhodnost...chi
0,5,5," MASAKR!!!Morbid Vision Films vyslal do světa pod taktovkou Briana Paulina totální šílenost,splatterovou věc hraničící s něčím hodně chorým.Jde o naprosto poctivý underground,který má však mnohem větší kvalitu(co se týče efektů) než třeba takové ""slavnější"" Necro Files.Sice první půl hodinku se prakticky neděje vůbec nic,poté však přijdou neskutečná a hlavně nekonečná jatka,kdy už toho musí mít po třičtvrtě hodince nekonečného trhání a pojídání vnitřností dost úplně každý.Skutečně ,Brian Paulin musí být fakt zapálenej šílenec do gore věciček,vyhrál si tu do sytosti a stále přidával jeden humus za druhým.Jak už jsem zmiňoval,na to,že jde prakticky o amatérskou produkci,efekty mi přišli na dost vysoké úrovni,ikdyž i zde se nevyhnuli autoři několika vyloženě trapným záběrům,jako růžová krev(viz.Andreas Schnaas a všechny jeho dílka) či vyditelně gumové končetiny.""Herci"" byli taktéž vybráni spíš z nejbližích autorovo přátel,a i zde si užijeme odhalených žen,nicméně žádného zbytečného explicitního sexu(opět jako např. v Necro Files).Na undergroundovou věcičku jde zkrátka o to lepší,je to extrémně krvavé,extrémně humanoidní,hodně nechutné a nepříjemné,ovšem pro nadšence do těchto nechuťáren téměř až povinné ke shlédnutí :)!!!"
0,4,4," Asi bych neměl odvahu jít do diskuze o otázce, která v časném světě prozatím nemá jednoznačnou odpověď, neboť je to i pro ty, kteří vydali svůj život záchraně v Kristu otázka víry, nikoliv empirických důkazů. V listu Židům (to je jedna z knih v souboru Bible) se píše v kapitole 11., že: ""Věřit Bohu znamená spolehnout se na to, v co doufáme, a být si jist tím, co nevidíme."" Co se týče filmu samotného, slušelo by mu možná více času, spíše několik dílů, než jeden film, k většímu vykreslení postav. Ale chtěli natočit film (ani nevím, pro jaké diváky je určen, nu asi pro všechny, padni komu padni), tak natočili. Didakticky názorné, místy až karikaturní vykreslení postav mě uvádělo v jemnou nervozitu, co na to diváci z druhé strany barikády, než jeho tvůrci (je to duchovní boj a není střední cesty, stát bokem nelze, prostě barikáda zasahuje každého jeho vlastním způsobem)? Ale myslím si, že i kdyby se scénář mnohokrát přepsal až k pomyslné dokonalosti, ve finále by stejně vyvolal vlnu odpadů a zavrhujících hodnocení. Přitom v prostředí ČR, kde je vliv křesťanství na veřejný život už od 50. let 20. století oficiálně minimalizován, by mělo takové téma v podstatě nevzbuzovat emoce... a ono ne, vzbuzuje. Takové zvláštně nepřátelské, odkud čerpají ti lidé inspiraci? Žili mezi křesťany a prožili zklamání? Nevím. Nu, buď jak buď, odhlížím od obav, co na to lidé a hodnotím za sebe."
0,1,1," Nemůžu prostě jinak. Asi jsem nečekal úplnou kvalitu, ale jistou míru profesionality
asi ano. Tak strašně předvídatelný film jsem už dlouho neviděl. Již od 
prvních záběrů na asi tři postavy nám mohou být jasné některé skutečnosti, 
které bohužel nastanou. A co teprve vykreslení samotných postav. Jsou jednotvárné
a jejich vývoj je zase skoro jasně daný nebo se dá očekávat jejich obrat o 360 stupňů.
A hlavni konflikt a jeho výsledek už tuplem.
Co mě rovněž místy dost vadilo, byla hudba, která až nevhodně a stále inklinovala
k napětí, nuceným emocím, dotváření atmosféry, jenže vůbec tak nefunguje.
Objevuje se také jedno klišé za druhým, rovněž mnoho paradoxů, resp. nesrovnalostí,
které příliš nedávají smysl, jako např. věřící kluk chodí už šest let s nevěřící 
holkou, ale až nyní je to problém, zarytý ateista má taktéž přítelkyni, která
věří v Boha, dva stále usměvaví a pozitivně naladění kněží, které asi vůbec 
nic netrápí nebo samotný hlavní hrdina, jenž z ničeho nic umí přednášet z 
patra, zaujmout své publikum, obhajovat své názory a přesvědčeni, správně 
argumentovat proti vysokoškolskému profesorovi. Je toho opravdu hodně, co
mě kazilo nějaký zážitek.
Co na tom, že myšlenka filmu je pěkná, když samotné provedení je tak špatné."
0,1,1, Hovno je lepsie z riti
0,0,0," Propaganda, která je moc neschopná a vylhaná, aby se s ní mělo smysl pouštět do diskuze, ale ne dost zábavná, aby se u ní dalo smát. Zvlášť zasazen do kontextu je tenhle film ryzím zlem. Je skutečně těžko snesitelné sledovat film ze země, kde přiznaný ateista nemůže doufat, že by byl zvolen do nějaké  politické funkce, v němž se křesťané staví do pozice utlačovaných a ublížených - a to formou tvorby naprosto nerealistické modelové situace. Na opravdové univerzitě a na opravdovém semináři může být tenhle film skvěle využíván jako ukázka tendenční propagandy, kde se privilegovaná skupina staví do pozice obětí vnějšího nepřítele, jakési zapšklé zdegenerované skupiny sápající se po moci. Co mi to jen připomíná?"
0,0,0," Obyčajná vymývačka mozgov pre ľudí, ktorí už mozog aj tak dávno nemajú."
0,0,0," Pokrytecká sračka servírovaná fanatikama kde každej věřící je hodnej člověk a každej nevěřící pomalu komiksovej záporák. Samozřejmě jedinej ateista ve filmu to ošklivě vodsere a nezapomene před smrtí vyznat svojí víru v Boha, paradoxně je to Kevin Sorbo kterej je v reálu celkem hardcore katolík."
